date,open,high,low,close,volume
2020-10-06T06:29,14.55,14.55,14.55,14.55,5480
2020-10-06T06:58,14.58,14.58,14.58,14.58,35000
2020-10-06T07:09,14.58,14.58,14.58,14.58,320
2020-10-06T07:16,14.58,14.58,14.58,14.58,103680
2020-10-06T07:46,14.61,14.61,14.61,14.61,160
2020-10-07T02:15,14.61,14.61,14.61,14.61,1730
2020-10-07T02:22,14.58,14.58,14.58,14.58,3480
2020-10-07T02:25,14.54,14.54,14.54,14.54,200000
2020-10-07T02:39,14.56,14.56,14.56,14.56,200000
2020-10-07T02:48,14.58,14.58,14.57,14.57,200020
2020-10-07T02:51,14.57,14.57,14.57,14.57,100
2020-10-07T02:54,14.58,14.58,14.58,14.58,200000
2020-10-07T03:10,14.58,14.58,14.58,14.58,40
2020-10-07T03:16,14.55,14.55,14.55,14.55,200000
2020-10-07T03:29,14.58,14.58,14.58,14.58,1200
2020-10-07T03:36,14.6,14.6,14.6,14.6,5930
2020-10-07T03:38,14.61,14.61,14.61,14.61,103680
2020-10-07T03:39,14.63,14.63,14.63,14.63,260
2020-10-07T03:43,14.62,14.62,14.62,14.62,620
2020-10-07T03:48,14.62,14.62,14.62,14.62,50
2020-10-07T04:10,14.63,14.63,14.63,14.63,1250
2020-10-07T06:00,14.63,14.63,14.63,14.63,500
2020-10-07T06:04,14.63,14.63,14.63,14.63,500
2020-10-07T06:20,14.63,14.63,14.62,14.62,205390
2020-10-07T06:22,14.62,14.62,14.62,14.62,1270
2020-10-07T06:24,14.63,14.63,14.62,14.62,1600
2020-10-07T06:26,14.63,14.63,14.63,14.63,200
2020-10-07T06:28,14.64,14.64,14.64,14.64,10
2020-10-07T06:38,14.63,14.63,14.63,14.63,500
2020-10-07T06:39,14.64,14.64,14.64,14.64,200000
2020-10-07T06:44,14.66,14.66,14.66,14.66,31200
2020-10-07T06:56,14.67,14.67,14.67,14.67,300
2020-10-07T07:05,14.63,14.63,14.63,14.63,100
2020-10-07T07:09,14.61,14.61,14.61,14.61,10300
2020-10-07T07:24,14.61,14.61,14.61,14.61,20000
2020-10-07T07:46,14.66,14.66,14.66,14.66,100
2020-10-08T02:18,14.65,14.65,14.65,14.65,30
2020-10-08T02:29,14.62,14.62,14.62,14.62,3180
2020-10-08T02:30,14.61,14.61,14.61,14.61,100
2020-10-08T02:31,14.61,14.61,14.61,14.61,100
2020-10-08T02:37,14.6,14.6,14.6,14.6,5030
2020-10-08T02:38,14.6,14.6,14.6,14.6,100
2020-10-08T02:42,14.6,14.6,14.6,14.6,500
2020-10-08T02:45,14.58,14.58,14.58,14.58,820
2020-10-08T03:05,14.6,14.6,14.6,14.6,100
2020-10-08T03:26,14.6,14.6,14.6,14.6,20
2020-10-08T03:36,14.6,14.6,14.6,14.6,20
2020-10-08T03:53,14.6,14.6,14.6,14.6,700
2020-10-08T03:56,14.6,14.6,14.6,14.6,3200
2020-10-08T04:04,14.57,14.57,14.57,14.57,49000
2020-10-08T04:09,14.58,14.58,14.58,14.58,20
2020-10-08T04:19,14.56,14.56,14.56,14.56,5150
2020-10-08T04:24,14.52,14.52,14.52,14.52,2060
2020-10-08T04:25,14.53,14.53,14.53,14.53,3010
2020-10-08T04:28,14.58,14.58,14.58,14.58,80
2020-10-08T04:29,14.6,14.6,14.6,14.6,10
2020-10-08T06:00,14.6,14.6,14.6,14.6,2610
2020-10-08T06:01,14.6,14.6,14.6,14.6,20
2020-10-08T06:12,14.57,14.57,14.57,14.57,100
2020-10-08T06:14,14.57,14.57,14.57,14.57,100
2020-10-08T06:33,14.57,14.57,14.57,14.57,200000
2020-10-08T06:36,14.55,14.55,14.55,14.55,3000
2020-10-08T06:56,14.55,14.55,14.55,14.55,20
2020-10-08T07:00,14.55,14.55,14.55,14.55,12170
2020-10-08T07:46,14.6,14.6,14.6,14.6,140
2020-10-09T02:15,14.6,14.6,14.6,14.6,1000
2020-10-09T02:32,14.6,14.6,14.6,14.6,700
2020-10-09T02:56,14.6,14.6,14.6,14.6,200
2020-10-09T03:16,14.6,14.6,14.6,14.6,10
2020-10-09T03:46,14.6,14.6,14.6,14.6,103710
2020-10-09T03:59,14.6,14.6,14.6,14.6,50000
2020-10-09T04:04,14.6,14.6,14.6,14.6,10000
2020-10-09T04:15,14.62,14.62,14.62,14.62,4170
2020-10-09T04:17,14.6,14.6,14.6,14.6,20000
2020-10-09T04:21,14.6,14.6,14.6,14.6,20000
2020-10-09T04:22,14.6,14.6,14.6,14.6,10000
2020-10-09T06:00,14.62,14.62,14.62,14.62,47720
2020-10-09T06:03,14.63,14.63,14.63,14.63,10000
2020-10-09T06:05,14.64,14.64,14.64,14.64,20000
2020-10-09T06:11,14.65,14.65,14.65,14.65,52300
2020-10-09T06:12,14.65,14.65,14.65,14.65,60
2020-10-09T06:15,14.65,14.65,14.65,14.65,70
2020-10-09T06:41,14.61,14.64,14.61,14.64,15810
2020-10-09T06:46,14.61,14.61,14.61,14.61,15800
2020-10-09T06:50,14.61,14.61,14.61,14.61,57400
2020-10-09T07:03,14.61,14.61,14.61,14.61,10000
2020-10-09T07:05,14.6,14.6,14.6,14.6,200
2020-10-09T07:15,14.61,14.61,14.61,14.61,600
2020-10-09T07:18,14.61,14.61,14.61,14.61,10000
2020-10-09T07:46,14.63,14.63,14.63,14.63,20
2020-10-12T02:15,14.63,14.63,14.63,14.63,770
2020-10-12T02:16,14.65,14.65,14.65,14.65,50
2020-10-12T02:25,14.74,14.74,14.74,14.74,100
2020-10-12T02:26,14.74,14.74,14.74,14.74,100000
2020-10-12T02:49,14.72,14.72,14.72,14.72,10
2020-10-12T03:02,14.72,14.72,14.72,14.72,2000
2020-10-12T03:09,14.72,14.72,14.72,14.72,80
2020-10-12T03:10,14.72,14.72,14.72,14.72,1170
2020-10-12T03:13,14.72,14.72,14.72,14.72,5000
2020-10-12T03:37,14.7,14.7,14.7,14.7,50
2020-10-12T03:50,14.7,14.7,14.7,14.7,1650
2020-10-12T03:51,14.7,14.7,14.7,14.7,3350
2020-10-12T03:55,14.69,14.69,14.69,14.69,130
2020-10-12T04:06,14.68,14.68,14.68,14.68,5200
2020-10-12T04:19,14.7,14.7,14.7,14.7,50000
2020-10-12T04:27,14.72,14.72,14.72,14.72,52250
2020-10-12T04:28,14.74,14.74,14.74,14.74,160
2020-10-12T06:00,14.74,14.74,14.74,14.74,400
2020-10-12T06:03,14.74,14.74,14.74,14.74,1000
2020-10-12T06:05,14.74,14.74,14.74,14.74,8000
2020-10-12T06:07,14.74,14.74,14.74,14.74,800
2020-10-12T06:08,14.74,14.74,14.74,14.74,30
2020-10-12T06:15,14.7,14.7,14.7,14.7,10000
2020-10-12T06:16,14.7,14.7,14.7,14.7,1000
2020-10-12T06:20,14.7,14.7,14.7,14.7,500
2020-10-12T06:38,14.7,14.7,14.7,14.7,10
2020-10-12T06:39,14.7,14.7,14.7,14.7,20
2020-10-12T06:42,14.7,14.7,14.7,14.7,3940
2020-10-12T07:06,14.68,14.68,14.68,14.68,10
2020-10-12T07:09,14.67,14.67,14.67,14.67,10
2020-10-12T07:12,14.66,14.66,14.66,14.66,3410
2020-10-12T07:17,14.65,14.65,14.65,14.65,250
2020-10-12T07:20,14.64,14.64,14.64,14.64,2110
2020-10-12T07:21,14.63,14.63,14.63,14.63,98680
2020-10-12T07:22,14.63,14.63,14.63,14.63,96000
2020-10-12T07:46,14.7,14.7,14.7,14.7,30
2020-10-13T02:40,14.64,14.64,14.64,14.64,51000
2020-10-13T02:42,14.61,14.61,14.61,14.61,70
2020-10-13T02:55,14.64,14.64,14.64,14.64,1000
2020-10-13T03:11,14.64,14.64,14.64,14.64,340
2020-10-13T03:38,14.66,14.66,14.66,14.66,10000
2020-10-13T03:42,14.66,14.66,14.66,14.66,220
2020-10-13T03:50,14.68,14.68,14.68,14.68,14710
2020-10-13T03:52,14.68,14.68,14.68,14.68,140
2020-10-13T06:09,14.68,14.7,14.68,14.7,15510
2020-10-13T06:14,14.7,14.7,14.7,14.7,600
2020-10-13T06:24,14.7,14.7,14.7,14.7,12650
2020-10-13T06:39,14.7,14.7,14.7,14.7,340
2020-10-13T06:43,14.7,14.7,14.7,14.7,70
2020-10-13T07:00,14.7,14.7,14.7,14.7,20
2020-10-13T07:03,14.7,14.7,14.7,14.7,36920
2020-10-13T07:14,14.7,14.7,14.7,14.7,5000
2020-10-13T07:19,14.7,14.7,14.7,14.7,10
2020-10-13T07:46,14.7,14.7,14.7,14.7,70
2020-10-14T02:16,14.72,14.72,14.72,14.72,5000
2020-10-14T02:17,14.73,14.73,14.73,14.73,10000
2020-10-14T02:19,14.74,14.74,14.74,14.74,15000
2020-10-14T02:21,14.74,14.75,14.74,14.75,111020
2020-10-14T02:24,14.74,14.74,14.74,14.74,20000
2020-10-14T02:29,14.74,14.74,14.74,14.74,5000
2020-10-14T02:33,14.74,14.74,14.74,14.74,500
2020-10-14T02:40,14.73,14.73,14.73,14.73,100000
2020-10-14T02:43,14.74,14.74,14.74,14.74,2730
2020-10-14T02:50,14.75,14.75,14.75,14.75,20850
2020-10-14T02:52,14.75,14.75,14.75,14.75,2000
2020-10-14T02:53,14.74,14.74,14.74,14.74,480
2020-10-14T02:56,14.76,14.76,14.76,14.76,20000
2020-10-14T02:58,14.77,14.77,14.77,14.77,10
2020-10-14T03:01,14.77,14.78,14.77,14.78,5070
2020-10-14T03:04,14.78,14.78,14.78,14.78,590
2020-10-14T03:06,14.78,14.78,14.78,14.78,9380
2020-10-14T03:07,14.79,14.79,14.79,14.79,100050
2020-10-14T03:10,14.78,14.79,14.78,14.79,2030
2020-10-14T03:11,14.8,14.8,14.8,14.8,25280
2020-10-14T03:13,14.81,14.83,14.81,14.83,1300
2020-10-14T03:14,14.83,14.83,14.83,14.83,10
2020-10-14T03:16,14.82,14.82,14.81,14.81,5050
2020-10-14T03:20,14.83,14.83,14.83,14.83,4180
2020-10-14T03:27,14.81,14.81,14.81,14.81,5000
2020-10-14T03:31,14.83,14.83,14.83,14.83,6000
2020-10-14T03:34,14.82,14.82,14.82,14.82,100
2020-10-14T03:37,14.83,14.83,14.83,14.83,300
2020-10-14T03:39,14.83,14.83,14.83,14.83,10
2020-10-14T03:49,14.81,14.81,14.81,14.81,1400
2020-10-14T03:53,14.8,14.8,14.8,14.8,5000
2020-10-14T03:56,14.8,14.8,14.8,14.8,58600
2020-10-14T04:01,14.8,14.8,14.8,14.8,44150
2020-10-14T04:02,14.8,14.8,14.8,14.8,50000
2020-10-14T06:00,14.8,14.8,14.8,14.8,30
2020-10-14T06:09,14.82,14.82,14.82,14.82,800
2020-10-14T06:11,14.83,14.83,14.83,14.83,1850
2020-10-14T06:12,14.83,14.83,14.83,14.83,2000
2020-10-14T06:15,14.84,14.84,14.84,14.84,2000
2020-10-14T06:16,14.85,14.85,14.85,14.85,4540
2020-10-14T06:28,14.87,14.87,14.86,14.86,4000
2020-10-14T06:33,14.87,14.87,14.87,14.87,200
2020-10-14T06:34,14.87,14.87,14.87,14.87,4800
2020-10-14T06:35,14.86,14.86,14.86,14.86,100000
2020-10-14T06:43,14.86,14.86,14.86,14.86,100000
2020-10-14T06:54,14.86,14.86,14.86,14.86,10
2020-10-14T06:55,14.85,14.85,14.85,14.85,50000
2020-10-14T06:56,14.85,14.85,14.85,14.85,50000
2020-10-14T06:58,14.84,14.84,14.84,14.84,10
2020-10-14T07:02,14.88,14.88,14.88,14.88,100
2020-10-14T07:10,14.86,14.86,14.86,14.86,100000
2020-10-14T07:20,14.88,14.9,14.88,14.9,15900
2020-10-14T07:24,14.94,14.94,14.94,14.94,130
2020-10-14T07:46,14.95,14.95,14.95,14.95,70
2020-10-15T02:15,14.99,14.99,14.99,14.99,1320
2020-10-15T02:16,15,15.04,15,15.04,45520
2020-10-15T02:20,15.06,15.06,15.06,15.06,50
2020-10-15T02:21,15.05,15.05,15.05,15.05,1000
2020-10-15T02:22,15.05,15.05,15.05,15.05,20000
2020-10-15T02:23,15.05,15.05,15.04,15.04,1700
2020-10-15T02:28,15,15,15,15,1000
2020-10-15T02:29,15,15,15,15,550
2020-10-15T02:45,14.99,14.99,14.99,14.99,50
2020-10-15T02:46,15,15,15,15,770
2020-10-15T02:47,15,15,15,15,880
2020-10-15T02:49,15,15,15,15,520
2020-10-15T02:57,14.99,14.99,14.99,14.99,1000
2020-10-15T02:58,14.99,14.99,14.99,14.99,40
2020-10-15T03:00,14.99,14.99,14.99,14.99,50
2020-10-15T03:04,14.99,14.99,14.99,14.99,10
2020-10-15T03:10,14.99,14.99,14.99,14.99,50
2020-10-15T03:17,15,15,15,15,110
2020-10-15T03:25,15.03,15.03,15,15,150
2020-10-15T03:27,15,15,15,15,500
2020-10-15T03:35,15.03,15.03,15.03,15.03,30
2020-10-15T04:02,15.03,15.03,15.03,15.03,62600
2020-10-15T04:05,15,15,15,15,10
2020-10-15T04:07,14.99,14.99,14.99,14.99,40
2020-10-15T04:10,14.99,14.99,14.99,14.99,50
2020-10-15T04:23,15,15,15,15,300
2020-10-15T06:00,14.9,14.9,14.9,14.9,10250
2020-10-15T06:02,15,15,15,15,200
2020-10-15T06:11,15.02,15.02,15.02,15.02,240
2020-10-15T06:19,15.04,15.04,15.04,15.04,1020
2020-10-15T06:25,15.09,15.09,15.09,15.09,10
2020-10-15T06:29,15.06,15.06,15.06,15.06,100000
2020-10-15T06:33,15.08,15.08,15.08,15.08,130
2020-10-15T06:43,15.06,15.06,15.06,15.06,100000
2020-10-15T06:46,15.06,15.06,15.06,15.06,30
2020-10-15T06:47,15.07,15.07,15.07,15.07,20
2020-10-15T06:52,15.06,15.06,15.06,15.06,240
2020-10-15T06:57,15.05,15.05,15.05,15.05,820
2020-10-15T07:01,15.05,15.05,15.05,15.05,100000
2020-10-15T07:09,15.04,15.04,15.02,15.02,70
2020-10-15T07:10,15.02,15.02,15.02,15.02,100000
2020-10-15T07:46,15.07,15.07,15.07,15.07,300
2020-10-19T02:19,15.15,15.15,15.15,15.15,750
2020-10-19T02:22,15.14,15.14,15.14,15.14,100000
2020-10-19T02:23,15.13,15.13,15.13,15.13,100000
2020-10-19T02:36,15.11,15.11,15.11,15.11,700
2020-10-19T02:53,15.13,15.13,15.13,15.13,250
2020-10-19T02:59,15.14,15.14,15.14,15.14,900
2020-10-19T03:09,15.14,15.14,15.14,15.14,1180
2020-10-19T03:10,15.13,15.13,15.13,15.13,5000
2020-10-19T03:11,15.13,15.13,15.13,15.13,5000
2020-10-19T03:12,15.13,15.13,15.13,15.13,5000
2020-10-19T03:13,15.13,15.13,15.13,15.13,5000
2020-10-19T03:16,15.13,15.13,15.13,15.13,10020
2020-10-19T03:19,15.14,15.14,15.14,15.14,100
2020-10-19T03:22,15.13,15.13,15.13,15.13,10000
2020-10-19T03:34,15.14,15.14,15.14,15.14,118870
2020-10-19T03:37,15.15,15.15,15.15,15.15,56230
2020-10-19T03:49,15.15,15.15,15.15,15.15,2000
2020-10-19T03:56,15.18,15.18,15.18,15.18,10
2020-10-19T04:03,15.18,15.18,15.17,15.17,42100
2020-10-19T04:08,15.15,15.15,15.15,15.15,230
2020-10-19T04:09,15.14,15.14,15.14,15.14,1000
2020-10-19T04:20,15.13,15.13,15.13,15.13,5000
2020-10-19T04:21,15.13,15.13,15.13,15.13,5000
2020-10-19T04:22,15.14,15.14,15.14,15.14,15000
2020-10-19T04:24,15.13,15.14,15.13,15.14,30000
2020-10-19T04:26,15.14,15.14,15.14,15.14,20000
2020-10-19T04:29,15.14,15.14,15.14,15.14,5000
2020-10-19T06:00,15.12,15.12,15.12,15.12,1130
2020-10-19T06:02,15.13,15.13,15.13,15.13,5000
2020-10-19T06:03,15.13,15.13,15.13,15.13,5000
2020-10-19T06:04,15.13,15.13,15.13,15.13,5000
2020-10-19T06:11,15.11,15.11,15.11,15.11,10000
2020-10-19T06:12,15.12,15.12,15.12,15.12,10000
2020-10-19T06:14,15.11,15.11,15.11,15.11,100000
2020-10-19T06:15,15.11,15.11,15.11,15.11,40000
2020-10-19T06:17,15.12,15.12,15.12,15.12,10000
2020-10-19T06:18,15.12,15.12,15.12,15.12,15000
2020-10-19T06:19,15.12,15.12,15.12,15.12,10000
2020-10-19T06:20,15.12,15.12,15.12,15.12,10000
2020-10-19T06:21,15.12,15.12,15.12,15.12,10000
2020-10-19T06:30,15.13,15.13,15.13,15.13,810
2020-10-19T06:31,15.13,15.13,15.13,15.13,5000
2020-10-19T06:33,15.13,15.13,15.13,15.13,5000
2020-10-19T06:51,15.1,15.1,15.1,15.1,1100
2020-10-19T07:02,15.1,15.1,15.1,15.1,50
2020-10-19T07:22,15.12,15.13,15.12,15.13,16300
2020-10-19T07:23,15.12,15.12,15.12,15.12,3470
2020-10-19T07:46,15.14,15.14,15.14,15.14,100
2020-10-20T02:15,15.14,15.14,15.14,15.14,870
2020-10-20T02:16,15.14,15.14,15.14,15.14,40
2020-10-20T02:35,15.14,15.14,15.14,15.14,330
2020-10-20T02:57,15.14,15.14,15.14,15.14,1000
2020-10-20T03:09,15.14,15.14,15.14,15.14,50
2020-10-20T03:13,15.12,15.12,15.12,15.12,10000
2020-10-20T03:17,15.14,15.14,15.14,15.14,190
2020-10-20T03:31,15.16,15.16,15.16,15.16,10
2020-10-20T03:44,15.16,15.16,15.16,15.16,200
2020-10-20T04:14,15.18,15.18,15.18,15.18,10210
2020-10-20T04:18,15.18,15.18,15.18,15.18,40
2020-10-20T06:21,15.18,15.18,15.18,15.18,200
2020-10-20T06:23,15.14,15.14,15.14,15.14,110
2020-10-20T06:29,15.14,15.14,15.14,15.14,10
2020-10-20T06:33,15.12,15.12,15.12,15.12,100
2020-10-20T06:35,15.11,15.11,15.11,15.11,1490
2020-10-20T06:39,15.1,15.1,15.1,15.1,4310
2020-10-20T06:42,15.1,15.1,15.1,15.1,2580
2020-10-20T06:44,15.1,15.1,15.1,15.1,49900
2020-10-20T06:45,15.08,15.08,15.08,15.08,4310
2020-10-20T06:48,15.1,15.1,15.1,15.1,100
2020-10-20T06:55,15.12,15.12,15.12,15.12,4280
2020-10-20T07:01,15.15,15.15,15.15,15.15,2600
2020-10-20T07:15,15.16,15.16,15.16,15.16,20
2020-10-20T07:19,15.2,15.2,15.2,15.2,10210
2020-10-20T07:20,15.2,15.2,15.2,15.2,1710
2020-10-20T07:22,15.2,15.2,15.2,15.2,860
2020-10-20T07:24,15.21,15.21,15.21,15.21,1710
2020-10-20T07:46,15.3,15.3,15.3,15.3,1050
2020-10-21T02:15,15.3,15.3,15.3,15.3,1440
2020-10-21T02:21,15.28,15.28,15.28,15.28,77000
2020-10-21T02:25,15.3,15.3,15.3,15.3,2210
2020-10-21T02:28,15.28,15.28,15.28,15.28,2890
2020-10-21T02:37,15.28,15.28,15.28,15.28,50
2020-10-21T02:38,15.32,15.32,15.32,15.32,20
2020-10-21T02:43,15.29,15.29,15.29,15.29,76000
2020-10-21T02:52,15.35,15.35,15.35,15.35,200
2020-10-21T02:53,15.35,15.35,15.35,15.35,200
2020-10-21T02:55,15.35,15.35,15.35,15.35,200
2020-10-21T03:05,15.33,15.33,15.33,15.33,20
2020-10-21T03:09,15.35,15.35,15.35,15.35,730
2020-10-21T03:29,15.35,15.35,15.35,15.35,76000
2020-10-21T03:56,15.31,15.31,15.31,15.31,76000
2020-10-21T04:17,15.36,15.36,15.36,15.36,690
2020-10-21T04:18,15.36,15.36,15.36,15.36,3900
2020-10-21T04:21,15.37,15.37,15.37,15.37,10
2020-10-21T06:00,15.36,15.36,15.36,15.36,100
2020-10-21T06:19,15.31,15.31,15.31,15.31,1110
2020-10-21T06:25,15.34,15.34,15.34,15.34,10
2020-10-21T06:35,15.32,15.32,15.32,15.32,1590
2020-10-21T06:42,15.31,15.31,15.31,15.31,10000
2020-10-21T06:53,15.29,15.29,15.29,15.29,5000
2020-10-21T06:54,15.3,15.3,15.3,15.3,1200
2020-10-21T07:01,15.3,15.3,15.3,15.3,5000
2020-10-21T07:19,15.28,15.28,15.27,15.27,470
2020-10-21T07:23,15.25,15.25,15.25,15.25,6620
2020-10-21T07:24,15.18,15.18,15.18,15.18,80
2020-10-21T07:46,15.3,15.3,15.3,15.3,1030
2020-10-22T02:15,15.25,15.25,15.25,15.25,880
2020-10-22T02:18,15.21,15.21,15.21,15.21,20
2020-10-22T02:19,15.19,15.19,15.19,15.19,100
2020-10-22T02:40,15.2,15.2,15.2,15.2,880
2020-10-22T02:43,15.19,15.19,15.19,15.19,1270
2020-10-22T02:53,15.19,15.19,15.19,15.19,8110
2020-10-22T03:14,15.23,15.23,15.23,15.23,3940
2020-10-22T03:22,15.22,15.22,15.22,15.22,10000
2020-10-22T03:38,15.19,15.19,15.19,15.19,2160
2020-10-22T03:49,15.16,15.16,15.16,15.16,160
2020-10-22T04:25,15.18,15.18,15.18,15.18,200
2020-10-22T06:00,15.15,15.15,15.15,15.15,240
2020-10-22T06:01,15.18,15.18,15.18,15.18,860
2020-10-22T06:17,15.18,15.18,15.18,15.18,10000
2020-10-22T06:20,15.18,15.18,15.18,15.18,3000
2020-10-22T06:21,15.18,15.18,15.18,15.18,1000
2020-10-22T06:38,15.23,15.24,15.23,15.24,210000
2020-10-22T06:40,15.23,15.23,15.23,15.23,100000
2020-10-22T06:44,15.24,15.24,15.24,15.24,5000
2020-10-22T06:51,15.28,15.28,15.28,15.28,20
2020-10-22T06:58,15.28,15.28,15.28,15.28,1000
2020-10-22T07:05,15.26,15.26,15.26,15.26,30
2020-10-22T07:15,15.26,15.26,15.25,15.25,2400
2020-10-22T07:23,15.3,15.3,15.3,15.3,3880
2020-10-22T07:24,15.3,15.3,15.3,15.3,2000
2020-10-22T07:46,15.45,15.45,15.45,15.45,28000
2020-10-23T02:15,15.5,15.5,15.5,15.5,650
2020-10-23T02:18,15.46,15.46,15.46,15.46,200
2020-10-23T02:19,15.45,15.45,15.45,15.45,20
2020-10-23T02:32,15.45,15.45,15.45,15.45,100
2020-10-23T02:33,15.45,15.45,15.45,15.45,9800
2020-10-23T02:38,15.49,15.49,15.49,15.49,200000
2020-10-23T02:46,15.5,15.5,15.5,15.5,10350
2020-10-23T02:53,15.52,15.52,15.52,15.52,670
2020-10-23T03:06,15.56,15.56,15.56,15.56,1000
2020-10-23T03:11,15.55,15.55,15.55,15.55,1100
2020-10-23T03:25,15.52,15.52,15.52,15.52,330
2020-10-23T03:35,15.53,15.53,15.53,15.53,1000
2020-10-23T03:42,15.48,15.48,15.48,15.48,82800
2020-10-23T03:54,15.48,15.48,15.48,15.48,200
2020-10-23T04:06,15.55,15.55,15.55,15.55,90
2020-10-23T04:12,15.54,15.54,15.54,15.54,1000
2020-10-23T04:27,15.56,15.56,15.56,15.56,12660
2020-10-23T06:00,15.6,15.6,15.56,15.56,2000
2020-10-23T06:31,15.56,15.56,15.56,15.56,10
2020-10-23T06:45,15.56,15.56,15.56,15.56,1580
2020-10-23T06:54,15.55,15.55,15.55,15.55,10
2020-10-23T06:55,15.57,15.57,15.53,15.53,50
2020-10-23T06:59,15.53,15.53,15.53,15.53,50
2020-10-23T07:09,15.52,15.52,15.5,15.5,70
2020-10-23T07:13,15.54,15.54,15.54,15.54,30
2020-10-23T07:14,15.56,15.56,15.56,15.56,13000
2020-10-23T07:15,15.58,15.58,15.58,15.58,203580
2020-10-23T07:20,15.58,15.58,15.58,15.58,10
2020-10-23T07:22,15.56,15.56,15.56,15.56,100
2020-10-23T07:24,15.6,15.6,15.6,15.6,11000
2020-10-23T07:46,15.62,15.62,15.62,15.62,1110
2020-10-26T02:15,15.9,15.9,15.9,15.9,30
2020-10-26T02:16,15.9,15.9,15.9,15.9,210
2020-10-26T02:39,15.65,15.65,15.65,15.65,40
2020-10-26T02:41,15.68,15.68,15.68,15.68,1710
2020-10-26T02:42,15.68,15.68,15.68,15.68,200000
2020-10-26T02:48,15.68,15.68,15.68,15.68,50
2020-10-26T02:53,15.7,15.7,15.7,15.7,390
2020-10-26T03:00,15.7,15.7,15.7,15.7,200
2020-10-26T03:01,15.7,15.7,15.7,15.7,470
2020-10-26T03:05,15.7,15.7,15.7,15.7,30
2020-10-26T03:09,15.7,15.7,15.7,15.7,300
2020-10-26T03:10,15.7,15.7,15.7,15.7,200
2020-10-26T03:12,15.73,15.73,15.73,15.73,40
2020-10-26T03:23,15.7,15.7,15.7,15.7,700
2020-10-26T03:24,15.7,15.7,15.68,15.68,99000
2020-10-26T03:33,15.7,15.7,15.7,15.7,300
2020-10-26T03:35,15.68,15.68,15.68,15.68,1000
2020-10-26T03:50,15.74,15.74,15.74,15.74,10
2020-10-26T04:12,15.74,15.74,15.74,15.74,1900
2020-10-26T04:14,15.74,15.74,15.74,15.74,40
2020-10-26T04:19,15.75,15.75,15.75,15.75,20
2020-10-26T04:23,15.71,15.71,15.71,15.71,2980
2020-10-26T04:25,15.72,15.72,15.72,15.72,4250
2020-10-26T04:27,15.74,15.74,15.72,15.72,300
2020-10-26T06:00,15.74,15.74,15.74,15.74,60
2020-10-26T06:03,15.73,15.73,15.73,15.73,800
2020-10-26T06:04,15.73,15.74,15.73,15.74,1090
2020-10-26T06:09,15.77,15.77,15.77,15.77,100
2020-10-26T06:10,15.79,15.79,15.76,15.76,2100
2020-10-26T06:12,15.75,15.75,15.75,15.75,200
2020-10-26T06:13,15.75,15.75,15.75,15.75,900
2020-10-26T06:21,15.74,15.74,15.74,15.74,201000
2020-10-26T06:22,15.74,15.74,15.74,15.74,93000
2020-10-26T06:25,15.8,15.8,15.8,15.8,5000
2020-10-26T06:31,15.77,15.77,15.76,15.76,40
2020-10-26T06:33,15.82,15.82,15.79,15.79,220000
2020-10-26T06:34,15.79,15.79,15.79,15.79,20000
2020-10-26T06:35,15.81,15.81,15.81,15.81,200050
2020-10-26T06:36,15.81,15.81,15.81,15.81,100
2020-10-26T06:37,15.79,15.79,15.79,15.79,49850
2020-10-26T06:45,15.78,15.78,15.78,15.78,150
2020-10-26T06:48,15.78,15.78,15.78,15.78,1150
2020-10-26T06:55,15.75,15.75,15.75,15.75,100
2020-10-26T07:04,15.72,15.72,15.72,15.72,110
2020-10-26T07:09,15.73,15.73,15.73,15.73,500
2020-10-26T07:13,15.73,15.73,15.73,15.73,100000
2020-10-26T07:16,15.73,15.73,15.71,15.71,2080
2020-10-26T07:17,15.7,15.7,15.68,15.68,130
2020-10-26T07:18,15.66,15.66,15.66,15.66,130
2020-10-26T07:23,15.65,15.65,15.65,15.65,500
2020-10-26T07:24,15.63,15.63,15.63,15.63,450
2020-10-26T07:25,15.62,15.62,15.62,15.62,3180
2020-10-26T07:46,15.74,15.74,15.74,15.74,30
2020-10-27T02:15,15.74,15.74,15.74,15.74,330
2020-10-27T02:17,15.6,15.6,15.6,15.6,480
2020-10-27T02:20,15.52,15.52,15.52,15.52,300
2020-10-27T02:21,15.5,15.5,15.5,15.5,5070
2020-10-27T02:24,15.48,15.48,15.48,15.48,200000
2020-10-27T02:25,15.49,15.49,15.49,15.49,5000
2020-10-27T02:26,15.49,15.49,15.48,15.48,15000
2020-10-27T02:27,15.47,15.47,15.47,15.47,100
2020-10-27T02:33,15.45,15.45,15.45,15.45,10
2020-10-27T02:34,15.47,15.47,15.47,15.47,5000
2020-10-27T02:37,15.47,15.47,15.47,15.47,30
2020-10-27T02:41,15.5,15.5,15.5,15.5,50
2020-10-27T02:45,15.53,15.53,15.53,15.53,80
2020-10-27T02:47,15.53,15.53,15.53,15.53,40
2020-10-27T02:50,15.53,15.53,15.53,15.53,1120
2020-10-27T02:56,15.51,15.51,15.51,15.51,150
2020-10-27T03:01,15.49,15.49,15.49,15.49,80200
2020-10-27T03:02,15.49,15.49,15.49,15.49,500
2020-10-27T03:03,15.49,15.49,15.49,15.49,500
2020-10-27T03:07,15.49,15.49,15.49,15.49,100500
